Id,y
53265,1.7753769
53266,1.7690564
53267,1.9964645
53268,1.623883
53269,1.7079406
53270,1.9748785
53271,2.2537398
53272,1.5299346
53273,1.4503417
53274,1.9703729
53275,1.8895245
53276,1.466234
53277,1.6160548
53278,1.5081916
53279,1.8042636
53280,1.6900356
53281,1.910431
53282,1.8716187
53283,2.1115968
53284,1.9212738
53285,1.8884575
53286,2.429491
53287,1.8021086
53288,1.3601809
53289,1.3133516
53290,1.610975
53291,1.3254774
53292,1.9134461
53293,2.4173396
53294,1.9267443
53295,1.5728459
53296,1.5716295
53297,1.8458254
53298,1.7666776
53299,2.3129501
53300,2.1880026
53301,1.8371716
53302,1.2862878
53303,1.3723884
53304,2.0762718
53305,2.0293615
53306,1.9317646
53307,1.7274102
53308,2.0538185
53309,2.1203454
53310,1.858257
53311,1.6510553
53312,2.0649612
53313,2.162136
53314,1.6665051
53315,2.132449
53316,1.5545435
53317,1.8523037
53318,1.8454298
53319,2.1654067
53320,2.1444561
53321,1.6830463
53322,2.1274965
53323,1.6941977
53324,2.1961873
53325,2.141448
53326,2.0903907
53327,1.7742064
53328,1.387578
53329,2.1659818
53330,1.6638753
53331,1.804038
53332,1.6811419
53333,1.5140216
53334,1.4224665
53335,2.2225819
53336,1.7493038
53337,1.68764
53338,2.065215
53339,1.463664
53340,1.4891391
53341,2.0450466
53342,2.054163
53343,2.1555963
53344,1.8880506
53345,1.9150407
53346,2.4840662
53347,2.219657
53348,2.2365928
53349,2.2312071
53350,1.9716114
53351,1.5926723
53352,1.6152148
53353,2.1787763
53354,1.1109054
53355,1.9884827
53356,1.796968
53357,2.2350683
53358,1.7826469
53359,2.2565444
53360,1.6224074
53361,1.9995844
53362,2.3002934
53363,1.2576942
53364,2.2043228
53365,1.8040078
53366,2.2506874
53367,2.4650593
53368,1.6328883
53369,2.0114639
53370,1.9972337
53371,2.172778
53372,1.9793856
53373,1.3774681
53374,1.8109235
53375,1.8152153
53376,2.2634726
53377,1.8089557
53378,2.056448
53379,1.6310036
53380,2.054111
53381,1.9368875
53382,1.4882636
53383,2.1368763
53384,1.6274278
53385,1.6823153
53386,2.1455321
53387,1.3103616
53388,1.6902881
53389,1.112566
53390,1.4056973
53391,1.703052
53392,1.760353
53393,1.4973278
53394,1.7356582
53395,1.7706853
53396,2.057701
53397,1.8913729
53398,1.6641088
53399,2.1091723
53400,2.080548
53401,1.5615563
53402,1.5430231
53403,1.568573
53404,1.5206847
53405,1.7385609
53406,2.3139384
53407,1.8677526
53408,1.8835171
53409,1.378706
53410,2.463128
53411,2.2092044
53412,1.873761
53413,1.750451
53414,1.5904982
53415,2.3809633
53416,1.6347582
53417,1.8416717
53418,1.440696
53419,2.1147492
53420,1.7758436
53421,2.0071335
53422,2.019086
53423,1.7492009
53424,1.6704726
53425,1.9178455
53426,2.426539
53427,1.9879284
53428,1.8738326
53429,1.5420313
53430,1.7608756
53431,1.6034985
53432,1.6934843
53433,2.3480868
53434,2.2431006
53435,2.315619
53436,1.9799043
53437,2.4292922
53438,2.0410817
53439,2.2495599
53440,1.7700539
53441,1.8924031
53442,2.2610803
53443,1.5005362
53444,2.0135927
53445,1.7025373
53446,1.2111802
53447,2.0767817
53448,1.9269302
53449,1.8684115
53450,2.2169497
53451,2.1200864
53452,2.1755266
53453,2.093186
53454,2.187621
53455,1.5972147
53456,2.5237534
53457,2.3265424
53458,1.5680151
53459,1.2524443
53460,1.8753268
53461,2.1048822
53462,1.9260422
53463,1.6584678
53464,1.8995731
53465,1.3674731
53466,2.4656472
53467,2.1947699
53468,1.5678928
53469,2.1182768
53470,1.9039092
53471,1.2499402
53472,2.089846
53473,2.368079
53474,1.5232515
53475,2.09549
53476,1.8930292
53477,1.7970631
53478,1.7656109
53479,2.2422397
53480,2.1141312
53481,1.6901715
53482,2.147056
53483,1.6755528
53484,2.1613412
53485,1.409858
53486,1.6423242
53487,2.0677447
53488,2.183827
53489,2.0912533
53490,1.5997615
53491,1.6926429
53492,1.9705408
53493,1.6761608
53494,2.0660992
53495,1.7226429
53496,1.2374585
53497,1.6103883
53498,1.5722303
53499,2.3820095
53500,2.3601875
53501,1.9266053
53502,1.9644148
53503,1.6178916
53504,1.6347153
53505,2.206598
53506,1.9695809
53507,2.491289
53508,1.6794558
53509,2.0731745
53510,2.4480944
53511,1.8857923
53512,2.1526105
53513,1.7396088
53514,1.4535708
53515,2.4433017
53516,1.5639768
53517,1.779311
53518,2.2707062
53519,1.5971224
53520,1.8101943
53521,1.7700136
53522,1.6287549
53523,2.4420872
53524,1.9934926
53525,1.2384024
53526,1.8234824
53527,1.3180909
53528,1.8010297
53529,1.9133735
53530,2.1562397
53531,1.2708092
53532,1.8223159
53533,2.0950198
53534,2.203346
53535,1.5963359
53536,1.833103
53537,1.9684464
53538,1.6105113
53539,1.4308283
53540,1.7524319
53541,1.7419434
53542,1.9109223
53543,1.9380114
53544,1.7355502
53545,1.6706018
53546,1.7300262
53547,1.831724
53548,2.312997
53549,2.2054183
53550,1.9529465
53551,1.5070057
53552,2.3171268
53553,2.2541573
53554,2.248275
53555,2.14008
53556,2.1127539
53557,2.3186305
53558,2.203726
53559,2.0530808
53560,2.3061922
53561,2.5941105
53562,1.709708
53563,2.3746834
53564,2.40801
53565,1.6847458
53566,2.2110972
53567,1.5635009
53568,1.9604647
53569,1.747004
53570,1.2941086
53571,1.8872648
53572,1.5464258
53573,1.9965785
53574,2.1205308
53575,1.5507703
53576,1.4111123
53577,2.3541548
53578,2.3696632
53579,2.3498757
53580,1.8571565
53581,2.043789
53582,1.8478642
53583,1.6641726
53584,2.0179176
53585,2.0697331
53586,2.2299712
53587,1.4748645
53588,1.672688
53589,2.0170732
53590,1.6075826
53591,2.2410374
53592,2.0320482
53593,1.4847441
53594,1.7873545
53595,2.3219287
53596,1.6870666
53597,1.8004935
53598,1.7698762
53599,2.6259189
53600,1.7790864
53601,2.243188
53602,1.8406311
53603,2.1666746
53604,1.5925832
53605,2.339263
53606,2.0113895
53607,1.700829
53608,2.4242299
53609,2.120923
53610,1.0738249
53611,1.7812463
53612,2.48809
53613,1.8893619
53614,1.4813385
53615,1.2666306
53616,1.4607072
53617,1.5683153
53618,1.2588935
53619,1.8525755
53620,2.2548213
53621,2.1091306
53622,1.6608853
53623,1.9717977
53624,2.5697293
53625,1.774578
53626,1.6390376
53627,2.2676451
53628,2.1577382
53629,2.429473
53630,2.0575337
53631,1.9762872
53632,1.6737566
53633,2.2164366
53634,1.1988249
53635,2.074895
53636,1.9896498
53637,1.5212786
53638,1.6095629
53639,1.4576485
53640,1.6869688
53641,1.5727649
53642,1.9094265
53643,1.5514026
53644,2.0802884
53645,1.4782698
53646,1.6214991
53647,2.2323196
53648,1.9917202
53649,1.6834085
53650,2.4353504
53651,1.9506137
53652,1.4800112
53653,1.5943508
53654,2.115336
53655,2.0722103
53656,2.4395635
53657,1.7666516
53658,2.289118
53659,1.3610337
53660,1.9695117
53661,1.9728408
53662,1.7904313
53663,2.0390627
53664,1.9974633
53665,1.669245
53666,2.2466266
53667,1.657814
53668,1.8485484
53669,1.8839711
53670,1.1450434
53671,1.311122
53672,1.9397994
53673,1.3893359
53674,1.5180886
53675,2.1958017
53676,2.2653008
53677,2.4277873
53678,1.8126459
53679,1.8155031
53680,1.5512166
53681,2.1437407
53682,2.3003745
53683,1.6450498
53684,1.8672723
53685,1.9578636
53686,1.9072094
53687,1.6702163
53688,2.0043008
53689,1.7155511
53690,1.8760331
53691,2.1095228
53692,1.8470163
53693,1.7510245
53694,1.9564162
53695,2.2269201
53696,1.131594
53697,2.2904887
53698,2.3211963
53699,1.5457978
53700,1.6561263
53701,1.8597462
53702,1.7644869
53703,2.3346353
53704,1.8844264
53705,2.0737815
53706,1.415225
53707,2.4675527
53708,2.5252268
53709,2.1501498
53710,2.4058557
53711,1.7554749
53712,1.962031
53713,1.8686817
53714,1.7700295
53715,2.0791793
53716,1.9427629
53717,1.6204283
53718,1.673389
53719,2.1646814
53720,2.179906
53721,1.812744
53722,2.2377536
53723,2.301496
53724,1.417551
53725,2.3289583
53726,1.2403998
53727,2.0853362
53728,2.0107663
53729,2.3019874
53730,1.7161474
53731,2.2635498
53732,1.4968381
53733,2.0546823
53734,2.0057077
53735,2.1282158
53736,1.8313997
53737,2.46613
53738,1.689302
53739,1.9881448
53740,2.0266495
53741,1.7772982
53742,1.5024669
53743,2.083241
53744,2.615633
53745,1.8092043
53746,1.8215635
53747,1.7750862
53748,1.7725226
53749,2.2728872
53750,2.0403595
53751,1.44912
53752,1.3785126
53753,1.6510663
53754,1.9965166
53755,2.4396229
53756,2.083914
53757,1.8290212
53758,1.4754
53759,1.8591557
53760,2.0808167
53761,1.7603978
53762,0.99425197
53763,2.2474926
53764,2.1492333
53765,1.3211052
53766,1.4060135
53767,1.8267453
53768,1.537252
53769,1.9112332
53770,1.9594241
53771,1.8276778
53772,2.563305
53773,1.9466945
53774,1.7850759
53775,1.838999
53776,2.3206725
53777,1.7749134
53778,1.3838754
53779,1.5183392
53780,1.7095032
53781,1.6325743
53782,1.9982429
53783,1.6838546
53784,1.4386878
53785,1.7781031
53786,2.126661
53787,2.39359
53788,1.9233152
53789,1.391077
53790,1.707783
53791,1.7039154
53792,1.6042976
53793,1.5761485
53794,1.5149193
53795,2.5173235
53796,1.7476649
53797,1.6007175
53798,1.8387611
53799,2.6004024
53800,1.7767563
53801,1.9223566
53802,1.6267576
53803,1.7264206
53804,1.8764274
53805,2.2251754
53806,1.9605746
53807,1.8773452
53808,1.634953
53809,2.1802125
53810,1.9233539
53811,1.6731238
53812,1.7140684
53813,1.8575981
53814,1.9771196
53815,1.8922219
53816,2.1578746
53817,1.0472562
53818,1.8217547
53819,2.4368067
53820,1.8081445
53821,2.055369
53822,1.4849465
53823,2.254601
53824,2.264924
53825,1.8242301
53826,2.2798538
53827,1.7214766
53828,1.1958642
53829,1.669662
53830,1.5777783
53831,2.0776374
53832,1.7327154
53833,2.5962873
53834,1.7234423
53835,1.8331132
53836,1.5482306
53837,1.7943451
53838,2.168241
53839,2.2987852
53840,1.568522
53841,1.1880517
53842,1.9805999
53843,1.6348805
53844,2.0959253
53845,1.751782
53846,1.0506887
53847,1.4285698
53848,1.8112333
53849,2.2918653
53850,2.1828833
53851,2.0453777
53852,1.5924838
53853,1.6144404
53854,1.8222841
53855,2.4479022
53856,2.036992
53857,2.3328478
53858,1.4923995
53859,1.1495175
53860,1.3807783
53861,2.0382304
53862,2.0101776
53863,1.7284162
53864,2.1496127
53865,2.5173612
53866,2.0343235
53867,1.3066363
53868,2.6366203
53869,1.5604038
53870,1.6135807
53871,1.7702856
53872,1.4272382
53873,1.2497065
53874,2.3532577
53875,2.352369
53876,2.0530481
53877,1.984956
53878,1.5700274
53879,2.111104
53880,2.5148606
53881,2.0889032
53882,2.1478775
53883,2.305439
53884,1.8937646
53885,1.7723752
53886,2.4499245
53887,2.4721003
53888,2.335453
53889,1.4916415
53890,1.4677083
53891,1.74644
53892,2.5532808
53893,2.3267825
53894,1.6530626
53895,2.0990424
53896,1.8756346
53897,1.809005
53898,2.0892882
53899,2.0926483
53900,1.6265244
53901,1.655725
53902,1.5967469
53903,1.6229777
53904,1.9655812
53905,2.3457432
53906,1.8843505
53907,1.5023293
53908,1.7169403
53909,2.0205853
53910,2.2819073
53911,1.5668263
53912,2.3824983
53913,2.0923808
53914,2.1701941
53915,2.3358164
53916,2.2976024
53917,1.7344958
53918,1.3823524
53919,1.3589063
53920,1.655189
53921,1.8429836
53922,2.3506634
53923,2.3615255
53924,2.2956817
53925,1.2225666
53926,1.9164615
53927,2.049935
53928,2.4039917
53929,1.3921187
53930,1.8469871
53931,1.8318261
53932,1.6598587
53933,2.0609229
53934,2.1851401
53935,1.5489235
53936,1.9293312
53937,1.264992
53938,2.3182755
53939,2.4185276
53940,2.2271547
53941,1.7715087
53942,1.422504
53943,1.4074719
53944,1.5568488
53945,2.3873992
53946,2.1234605
53947,2.0704222
53948,2.186695
53949,2.2445064
53950,1.5680466
53951,1.7310486
53952,2.0194678
53953,1.432704
53954,2.1831748
53955,1.5724111
53956,1.681951
53957,1.4531631
53958,2.3030634
53959,1.9574097
53960,2.2761302
53961,1.4496975
53962,2.504082
53963,1.4400079
53964,1.8172792
53965,1.0291965
53966,1.7058158
53967,2.0770702
53968,2.1284904
53969,1.6646156
53970,2.1684833
53971,1.7730479
53972,2.1545973
53973,2.006317
53974,1.4142325
53975,1.53633
53976,2.1296117
53977,1.8545939
53978,1.5985417
53979,1.8276076
53980,1.4419777
53981,1.8927963
53982,1.6123526
53983,1.1372151
53984,1.4900527
53985,1.5299797
53986,2.0651326
53987,1.5226166
53988,1.8544363
53989,2.0526364
53990,2.0226946
53991,1.914644
53992,1.6470506
53993,2.095167
53994,1.7043962
53995,1.3723612
53996,2.0780005
53997,1.9787552
53998,2.1042948
53999,2.4339678
54000,1.9906743
54001,2.0013165
54002,1.745752
54003,1.8842943
54004,1.0336702
54005,2.165957
54006,1.6325753
54007,1.426028
54008,2.341675
54009,1.9442834
54010,2.0792375
54011,1.7437298
54012,2.4127636
54013,1.358531
54014,2.3186383
54015,1.9396937
54016,2.021339
54017,1.4568264
54018,1.7378323
54019,1.4858842
54020,1.5715642
54021,1.337945
54022,2.1093593
54023,1.9759977
54024,2.0252142
54025,2.0484214
54026,1.5119598
54027,2.4330816
54028,2.2943268
54029,1.7042046
54030,1.9320678
54031,1.37678
54032,1.91011
54033,1.6545105
54034,1.9829876
54035,1.90459
54036,1.729993
54037,1.7822107
54038,2.4522471
54039,1.3125267
54040,1.6112969
54041,2.0744426
54042,2.2940505
54043,2.2567277
54044,1.914068
54045,1.5419681
54046,1.521905
54047,1.6526093
54048,1.8004675
54049,1.4789834
54050,2.1821036
54051,1.8123583
54052,1.5921392
54053,2.2572026
54054,1.6961803
54055,2.2546027
54056,2.0818357
54057,1.0529032
54058,1.7918067
54059,1.637002
54060,1.9783916
54061,2.406773
54062,2.1878414
54063,2.0538568
54064,1.4507084
54065,1.7309172
54066,2.1615093
54067,1.5268016
54068,1.6934016
54069,1.8260157
54070,1.8979032
54071,1.9459026
54072,1.6323814
54073,1.6978564
54074,1.2384043
54075,2.1854215
54076,2.4032354
54077,1.7371459
54078,1.6970651
54079,2.0779083
54080,1.7921886
54081,1.8595921
54082,1.2538276
54083,1.8146529
54084,2.4212017
54085,2.3192768
54086,1.9626808
54087,1.5634236
54088,1.4083505
54089,2.26876
54090,1.6996198
54091,1.4907243
54092,1.8806692
54093,1.6433983
54094,1.9177011
54095,2.0066357
54096,1.850504
54097,1.7252066
54098,1.722437
54099,1.3909931
54100,1.6464744
54101,1.5753067
54102,2.3408024
54103,2.1685524
54104,1.9562695
54105,2.2922297
54106,2.261834
54107,1.1093864
54108,2.2533011
54109,1.650451
54110,2.190174
54111,1.6901612
54112,2.2883162
54113,1.7633802
54114,1.9005313
54115,1.2906408
54116,2.2229314
54117,2.0168643
54118,2.3149376
54119,1.9251071
54120,1.5035198
54121,2.1987476
54122,1.4446006
54123,1.8072903
54124,2.1219244
54125,2.6488423
54126,1.4110913
54127,2.2076912
54128,1.5645194
54129,1.4765453
54130,2.4247863
54131,2.2898269
54132,2.4540167
54133,2.0814726
54134,1.5820882
54135,2.173795
54136,2.2632904
54137,1.976188
54138,2.30343
54139,1.1314023
54140,1.6694262
54141,2.2144508
54142,2.3365731
54143,2.007776
54144,1.4534407
54145,0.9115219
54146,1.6976948
54147,2.1749234
54148,1.5606656
54149,1.3697958
54150,1.5322566
54151,1.9136863
54152,1.449194
54153,1.9976879
54154,2.4167225
54155,1.8565834
54156,1.7687612
54157,1.6623502
54158,2.466207
54159,1.3586364
54160,1.9928821
54161,2.2210364
54162,1.7516286
54163,2.0670638
54164,1.6572351
54165,1.889194
54166,1.2529421
54167,1.9121546
54168,1.9883895
54169,1.4845457
54170,1.7154288
54171,1.1058831
54172,1.4940362
54173,1.8940443
54174,1.8163676
54175,2.095503
54176,2.5501266
54177,2.0525608
54178,1.8959149
54179,1.785324
54180,2.4793484
54181,2.1656058
54182,1.6303835
54183,1.2404609
54184,1.8110509
54185,1.519969
54186,1.6136875
54187,2.1893709
54188,1.9305348
54189,1.5535212
54190,2.2700982
54191,1.6511977
54192,1.3200772
54193,1.6675303
54194,2.4077764
54195,1.6645174
54196,2.0456424
54197,1.7427797
54198,1.9554034
54199,2.003239
54200,1.3627052
54201,1.5042171
54202,1.4863265
54203,1.7238007
54204,1.7316626
54205,1.9533232
54206,1.6723576
54207,2.3246245
54208,2.5141969
54209,1.5942163
54210,2.2940407
54211,1.4476974
54212,1.8998051
54213,2.055578
54214,2.4444647
54215,2.0123148
54216,2.3878667
54217,2.0918524
54218,2.1403399
54219,1.9518745
54220,1.910586
54221,2.222355
54222,1.6259484
54223,1.2352848
54224,1.7540154
54225,1.9039414
54226,1.4984987
54227,1.6015468
54228,1.3261402
54229,1.8488259
54230,1.6769319
54231,2.383265
54232,1.2100511
54233,2.2165308
54234,2.2127562
54235,1.90839
54236,1.7553841
54237,1.9452904
54238,1.6443028
54239,2.3140712
54240,1.6501744
54241,1.4009867
54242,2.3203921
54243,2.2812414
54244,2.0783396
54245,2.049756
54246,1.9181477
54247,1.6528852
54248,2.1847715
54249,1.5678043
54250,1.8033373
54251,1.5925741
54252,2.0315413
54253,1.7031379
54254,1.7029886
54255,1.8141733
54256,1.7334236
54257,2.1761775
54258,2.0192993
54259,2.3095114
54260,2.0437028
54261,2.0137484
54262,1.1729038
54263,2.3346376
54264,1.6704397
54265,2.0552552
54266,1.8434694
54267,2.2507324
54268,1.5588858
54269,1.7442045
54270,2.0892239
54271,2.417306
54272,1.799278
54273,2.1839437
54274,1.3051887
54275,1.9780359
54276,1.7967926
54277,1.705729
54278,2.4393616
54279,1.8377476
54280,1.2384605
54281,1.3414655
54282,1.3946948
54283,1.6625059
54284,1.7016716
54285,1.7327945
54286,1.3705702
54287,1.4139867
54288,1.9452215
54289,2.260729
54290,2.3257146
54291,2.0211663
54292,2.4369545
54293,1.675067
54294,2.3319511
54295,2.2806258
54296,1.8450342
54297,1.9725344
54298,1.7921531
54299,1.8357874
54300,2.2078042
54301,1.7935345
54302,1.8291123
54303,1.8610874
54304,2.3995788
54305,1.3904359
54306,1.5985651
54307,1.5762231
54308,2.5592134
54309,2.2665777
54310,2.0898566
54311,2.02275
54312,2.1859255
54313,1.9748834
54314,1.2789049
54315,2.1857824
54316,1.4470899
54317,1.4056625
54318,2.0728369
54319,1.8865004
54320,1.3476834
54321,1.6560082
54322,2.4915419
54323,1.958991
54324,1.5607066
54325,2.5023885
54326,1.8505311
54327,1.5930891
54328,1.0781529
54329,1.6106942
54330,1.904708
54331,2.0697463
54332,2.0220752
54333,2.160432
54334,2.263857
54335,1.9524314
54336,1.603447
54337,2.34592
54338,2.0192792
54339,1.9465295
54340,1.9572189
54341,1.3115399
54342,1.8790169
54343,2.3847036
54344,1.7668719
54345,1.8175226
54346,1.8030546
54347,1.5699947
54348,1.5339532
54349,1.6074088
54350,1.3291249
54351,1.7706711
54352,1.700453
54353,2.2774305
54354,1.9325585
54355,2.2850919
54356,1.8586794
54357,1.6552391
54358,1.6223948
54359,1.8099898
54360,1.9578669
54361,1.8085508
54362,1.9495803
54363,1.6197104
54364,1.6821554
54365,2.0993655
54366,1.6008515
54367,2.3500967
54368,1.399857
54369,1.950534
54370,2.1916885
54371,2.4807477
54372,1.8102078
54373,2.493492
54374,1.713793
54375,2.1358678
54376,2.037941
54377,2.5222178
54378,1.7657026
54379,1.5680227
54380,2.0732534
54381,1.7351708
54382,2.3363976
54383,2.0614228
54384,2.223536
54385,1.9270215
54386,1.5712163
54387,1.6089215
54388,1.8505425
54389,1.677197
54390,1.7518159
54391,2.4425676
54392,1.961015
54393,1.8649355
54394,1.6503403
54395,2.4574509
54396,2.021811
54397,1.780147
54398,2.3824337
54399,1.6225142
54400,2.1243005
54401,2.3234372
54402,2.4577057
54403,1.7786102
54404,1.237299
54405,1.7457519
54406,2.709907
54407,1.3886557
54408,1.6207643
54409,1.944476
54410,2.2010748
54411,2.385853
54412,2.3412318
54413,1.8315464
54414,1.5777423
54415,1.7215012
54416,1.4474225
54417,2.242835
54418,1.7395556
54419,1.7955046
54420,1.1438522
54421,2.1560538
54422,1.9418273
54423,2.5389214
54424,1.2082617
54425,1.8835124
54426,1.955251
54427,2.3641062
54428,1.8830392
54429,2.3361106
54430,1.770632
54431,1.9136412
54432,2.1269908
54433,1.7108121
54434,1.7042246
54435,1.6516333
54436,1.8603175
54437,2.3476176
54438,1.710145
54439,1.6704733
54440,1.9260207
54441,2.2008383
54442,2.239975
54443,2.3304343
54444,2.2355099
54445,1.7190454
54446,2.0598931
54447,2.271706
54448,1.7517045
54449,1.4952264
54450,1.1196423
54451,1.8051636
54452,2.3010526
54453,1.9921737
54454,1.769427
54455,2.1600354
54456,2.364217
54457,2.203487
54458,1.9829302
54459,1.6562102
54460,1.3921356
54461,2.3880303
54462,2.232582
54463,2.210753
54464,1.6352906
54465,2.291939
54466,2.5762708
54467,2.4160566
54468,2.1844926
54469,2.0179582
54470,1.6587987
54471,1.6137509
54472,1.5846066
54473,1.894712
54474,2.2685041
54475,1.9521804
54476,1.4784844
54477,1.3392186
54478,2.191347
54479,1.5741131
54480,1.5017776
54481,1.9361949
54482,2.1310914
54483,1.760952
54484,1.8183687
54485,1.7845482
54486,1.9588766
54487,2.2351952
54488,2.2671812
54489,1.809644
54490,2.3980732
54491,1.7461
54492,1.4218936
54493,1.8638045
54494,2.1663043
54495,1.8276132
54496,1.7165499
54497,1.653151
54498,1.3659344
54499,1.967782
54500,2.236066
54501,1.7409337
54502,1.5771785
54503,2.275927
54504,1.686053
54505,2.1300273
54506,2.217628
54507,2.4310727
54508,2.0991795
54509,1.5696979
54510,2.0334702
54511,2.0510366
54512,1.8390193
54513,1.2948313
54514,2.3718224
54515,1.6880112
54516,2.3157728
54517,1.6509371
54518,1.6984658
54519,1.6880112
54520,1.6487029
54521,2.1304247
54522,2.2481098
54523,2.2147374
54524,2.2209501
54525,1.8063004
54526,2.1424618
54527,1.6525402
54528,2.0642116
54529,1.2373781
54530,2.342138
54531,2.0699868
54532,1.6989553
54533,2.0522275
54534,1.5285745
54535,2.000795
54536,2.1317415
54537,2.2416978
54538,2.3322563
54539,1.8562791
54540,1.9436668
54541,2.1922321
54542,2.1012535
54543,2.5583897
54544,1.5248959
54545,2.0802393
54546,2.573043
54547,1.5912864
54548,1.9350941
54549,1.5288401
54550,1.2968283
54551,1.8471346
54552,1.8043066
54553,2.2246583
54554,1.592197
54555,2.0910149
54556,1.6223965
54557,2.4333334
54558,1.2132373
54559,1.728235
54560,1.3512645
54561,1.6531384
54562,1.6325855
54563,1.6879969
54564,2.1285744
54565,1.4977555
54566,2.2942114
54567,1.5857139
54568,1.7619936
54569,2.6401098
54570,1.7010412
54571,1.7192612
54572,2.0043583
54573,1.7636515
54574,2.507212
54575,1.787801
54576,1.6421123
54577,1.448801
54578,2.160285
54579,1.7984363
54580,1.6513882
54581,1.6752563
54582,2.0504723
54583,1.021817
54584,1.4714997
54585,2.4787388
54586,1.7707989
54587,1.6098418
54588,1.5834718
54589,1.8040506
54590,1.902938
54591,1.8321259
54592,1.2566085
54593,1.5908389
54594,1.1190612
54595,1.3751199
54596,1.953826
54597,2.6514218
54598,2.121381
54599,1.8238904
54600,1.8522861
54601,2.3469186
54602,1.887598
54603,1.9371588
54604,1.9896861
54605,1.7042036
54606,2.2108474
54607,1.8672234
54608,1.9371222
54609,1.9784261
54610,2.336308
54611,1.5863364
54612,1.6900299
54613,1.1418297
54614,1.6181922
54615,1.8767292
54616,2.0917022
54617,2.2372837
54618,1.6958914
54619,2.1023815
54620,1.7767028
54621,1.4068241
54622,1.5496826
54623,2.349857
54624,2.2293139
54625,1.9418793
54626,2.2322671
54627,2.0271554
54628,2.3198843
54629,1.9770463
54630,1.7996649
54631,1.8757793
54632,2.4244926
54633,1.8748603
54634,1.8757405
54635,2.216216
54636,1.5587852
54637,2.0541499
54638,2.0737076
54639,2.0539992
54640,1.90697
54641,1.8674879
54642,1.4927385
54643,2.5115466
54644,2.425301
54645,0.9816427
54646,2.0824606
54647,1.9075427
54648,1.6559377
54649,1.7608938
54650,1.3767009
54651,2.21035
54652,2.091125
54653,1.6275315
54654,1.6924832
54655,2.2183616
54656,1.7419643
54657,1.6775591
54658,1.7347584
54659,1.737568
54660,1.8221447
54661,2.3980057
54662,1.9264104
54663,1.8677784
54664,1.68117
54665,1.4988637
54666,2.1530063
54667,1.6481481
54668,1.7642311
54669,1.7350727
54670,1.7420481
54671,1.7286794
54672,2.008593
54673,1.0386696
54674,2.248766
54675,2.1123977
54676,2.2539797
54677,1.7464272
54678,1.6204133
54679,2.1219535
54680,2.0333714
54681,2.6124601
54682,2.106007
54683,2.2183897
54684,1.9193617
54685,1.4850254
54686,1.2789674
54687,1.769511
54688,1.610709
54689,1.6877007
54690,1.8629211
54691,1.0503302
54692,1.4643245
54693,1.9882452
54694,2.6716914
54695,1.5687675
54696,1.7227299
54697,1.8556719
54698,1.7821169
54699,1.7128029
54700,1.462892
54701,1.6132011
54702,1.6648893
54703,2.6171312
54704,1.2377579
54705,1.5516462
54706,1.2540536
54707,2.1927242
54708,1.9167272
54709,2.0691195
54710,1.7873279
54711,1.6841362
54712,1.7403014
54713,2.0812314
54714,1.562027
54715,1.7437775
54716,1.8806689
54717,1.4084191
54718,2.1210327
54719,1.5044308
54720,2.0110817
54721,1.7067091
54722,1.5310237
54723,1.2091758
54724,1.9609318
54725,1.6951151
54726,2.0463822
54727,1.823925
54728,1.8859944
54729,2.347108
54730,2.3601441
54731,1.7117167
54732,2.1433153
54733,2.2479105
54734,2.0597467
54735,1.757187
54736,2.1322813
54737,1.642107
54738,2.41932
54739,2.724749
54740,2.2770367
54741,1.7835269
54742,2.2873113
54743,2.1093884
54744,2.5099132
54745,1.4744954
54746,1.7101717
54747,2.1874738
54748,1.3842113
54749,1.9267157
54750,0.8981998
54751,2.2074573
54752,2.3143291
54753,1.742178
54754,2.0662522
54755,1.3834491
54756,2.455997
54757,1.8565814
54758,1.7190598
54759,1.1844015
54760,1.4887924
54761,2.4582896
54762,1.9539084
54763,1.6853874
54764,1.9745034
54765,2.0792305
54766,2.2027795
54767,1.4793587
54768,2.1045966
54769,2.1103816
54770,1.3484323
54771,1.6952772
54772,1.7298315
54773,1.5735188
54774,1.5655115
54775,2.3034296
54776,1.7824945
54777,1.6109052
54778,1.9858994
54779,1.2174444
54780,1.9505237
54781,1.9468107
54782,1.587997
54783,1.6401026
54784,2.084088
54785,2.2369409
54786,2.1874313
54787,1.7643754
54788,1.9223926
54789,1.5870829
54790,2.3024151
54791,1.8319025
54792,1.260833
54793,1.7223642
54794,2.145867
54795,1.9155886
54796,1.7748976
54797,1.9482422
54798,2.3815506
54799,1.7701126
54800,1.7355049
54801,1.7873098
54802,2.170076
54803,2.2333775
54804,1.3868876
54805,2.1765854
54806,1.7880069
54807,2.3608894
54808,2.1383216
54809,1.6830463
54810,2.3952518
54811,1.771463
54812,1.5048785
54813,1.5462992
54814,1.697453
54815,2.1761951
54816,1.0434718
54817,1.9432802
54818,1.814451
54819,1.7556826
54820,1.7778828
54821,2.4843674
54822,2.3717453
54823,1.843082
54824,1.5734375
54825,2.20514
54826,1.2101936
54827,1.4647145
54828,2.2605312
54829,1.9026241
54830,2.1211343
54831,2.3505707
54832,1.6593103
54833,2.3039398
54834,1.9600194
54835,2.1232908
54836,2.1471012
54837,1.9247
54838,2.1120174
54839,1.9363497
54840,1.6316891
54841,2.067039
54842,1.5797887
54843,2.3432982
54844,2.3517146
54845,2.1040015
54846,1.7651515
54847,2.3854694
